,10.457042,-65.704664,6,51194
,10.457792,41.601035,6,51200
,12.183354,81.709832,6,59384
,12.499413,-41.735901,6,60979
,12.645726,-18.2501,6,61688
,12.905184,-11.64857,6,62983
,12.979809,75.472508,6,63340
,13.105901,21.153397,6,63948
,13.346761,-55.800688,6,65129
,13.646933,-57.622717,6,66575
,13.715587,-56.767971,6,66925
,13.840189,5.497224,6,67545
,13.942489,-54.704665,6,68101
,14.538953,26.677284,6,71094
,14.889939,19.152798,6,72848
,15.683083,16.024588,6,76810
,15.858736,-47.0608,6,77678
,16.059545,-32.000538,6,78665
,17.088005,0.702559,6,83601
,17.301372,17.317886,6,84631
,17.689386,51.818182,6,86561
,17.898548,-34.752721,6,87616
,18.66467,52.196075,6,91525
,19.114477,-16.229276,6,93855
,19.561557,49.262319,6,96198
,19.796816,25.384058,6,97402
,19.817279,-10.870763,6,97499
,21.287289,55.798001,6,105080
,21.771186,-9.275935,6,107487
,22.002202,6.717437,6,108612
,22.462847,31.840045,6,110873
,0.545644,-63.03121,6,
,18.09099,2.498264,6,
,0.155525,79.714545,6.01,760
,0.73058,-12.011813,6.01,3436
,1.498017,18.355669,6.01,6981
,1.820986,47.896924,6.01,8475
,1.93162,1.849982,6.01,8998
,2.113676,25.704553,6.01,9859
,2.186682,25.936938,6.01,10203
,3.494205,-6.804458,6.01,16266
,3.646575,-27.943054,6.01,17007
,4.531043,15.85156,6.01,21137
,4.563382,9.413567,6.01,21269
,4.608092,23.340855,6.01,21459
,6.106235,29.512414,6.01,28930
,6.643174,-16.873547,6.01,31758
,7.018096,-58.939937,6.01,33800
,7.064333,12.594242,6.01,34055
,7.676534,-8.18543,6.01,37394
,8.004083,-48.981509,6.01,39122
,8.421945,-21.045956,6.01,41282
,8.480834,-9.748582,6.01,41597
,8.904986,-5.434459,6.01,43726
,9.43953,-1.464078,6.01,46288
,9.853898,-4.24335,6.01,48341
,10.321353,-12.528132,6.01,50536
,10.34199,54.216839,6.01,50635
,10.460831,9.762396,6.01,51213
,10.604628,-16.344326,6.01,51905
,11.075344,38.241365,6.01,54136
,12.179471,27.281505,6.01,59364
,13.009074,-33.505267,6.01,63490
,13.029737,63.610225,6.01,63584
,13.160739,37.423146,6.01,64212
,13.317849,35.127978,6.01,64979
,13.534114,-18.72888,6.01,66015
,13.977752,14.649275,6.01,68279
,14.512608,4.772286,6.01,70949
,15.460798,25.101626,6.01,75674
,15.791435,-37.916312,6.01,77358
,17.438614,7.59565,6.01,85333
,17.68293,-32.214464,6.01,86527
,17.867978,39.982089,6.01,87445
,18.010104,33.213682,6.01,88190
,18.331131,29.666392,6.01,89827
,20.023291,-22.737307,6.01,98575
,20.208812,51.463565,6.01,99579
,20.687836,14.58288,6.01,102080
,20.827158,12.545128,6.01,102805
,21.02024,36.02601,6.01,103734
,21.445823,52.898537,6.01,105891
,22.55077,69.913545,6.01,111314
,22.884383,60.101029,6.01,112998
,23.925966,47.355804,6.01,117956
,23.951009,42.658232,6.01,118071
,0.249677,8.820962,6.02,1196
,1.975896,61.697788,6.02,9220
,3.174179,26.896233,6.02,14748
,4.128328,15.162788,6.02,19261
,5.026257,-39.718046,6.02,23377
,5.171891,37.301854,6.02,24072
,5.449948,-68.622544,6.02,25482
,6.6592,28.263134,6.02,31852
,6.984126,38.052317,6.02,33614
,7.241181,-10.316245,6.02,34999
,7.277322,-23.31094,6.02,35213
,7.755013,-43.752566,6.02,37823
,7.929608,-43.845054,6.02,38732
,8.028465,60.324353,6.02,39261
,8.411881,42.005242,6.02,41224
,8.884386,-56.649485,6.02,43620
,9.254902,-58.388377,6.02,45418
,9.267786,-44.898723,6.02,45481
,9.870045,2.454131,6.02,48414
,10.241598,21.168058,6.02,50174
,10.70313,31.696998,6.02,52366
,11.380902,64.330513,6.02,55564
,11.73699,25.218327,6.02,57240
,12.456899,-63.788986,6.02,60771
,12.692759,62.713039,6.02,61936
,12.697056,-19.759092,6.02,61951
,12.860247,3.056788,6.02,62757
,13.731884,52.064413,6.02,67005
,14.14099,-74.850285,6.02,69090
,14.577362,36.626064,6.02,71277
,15.209444,-72.770599,6.02,74421
,15.710341,-49.489553,6.02,76935
,16.242628,73.394891,6.02,79601
,16.722812,-67.432386,6.02,81873
,16.731027,34.038803,6.02,81911
,16.758243,1.020161,6.02,82037
,18.496322,-14.581987,6.02,90651
,18.517486,-41.913834,6.02,90759
,18.635132,39.668326,6.02,91373
,18.738407,61.048143,6.02,91915
,19.210204,21.554572,6.02,94382
,19.280941,46.999102,6.02,94755
,20.671635,60.505264,6.02,102011
,20.676743,29.805552,6.02,102033
,21.505645,52.957998,6.02,106171
,21.758004,-71.008849,6.02,107423
,22.006732,-55.883486,6.02,108626
,23.524152,-44.843579,6.02,116097
,0.769669,44.861497,6.03,3604
,1.081288,5.656262,6.03,5074
,1.587465,-58.139475,6.03,7387
,2.87194,-62.909583,6.03,13387
,3.299728,-66.926853,6.03,15353
,3.402814,12.62959,6.03,15850
,3.474046,22.804006,6.03,16181
,5.026676,61.077996,6.03,23380
,5.231482,-52.030755,6.03,24384
,5.624266,-5.938391,6.03,26427
,5.806213,20.869481,6.03,27421
,5.948922,24.249689,6.03,28154
,6.47069,70.53532,6.03,30794
,6.617191,-38.146506,6.03,31617
,6.884316,35.787995,6.03,33044
,6.916366,-2.803588,6.03,33243
,6.953648,57.563287,6.03,33444
,7.20055,-63.190059,6.03,34780
,7.851591,54.12924,6.03,38325
,7.865771,19.325085,6.03,38394
,7.954411,8.64122,6.03,38868
,8.216592,16.51432,6.03,40231
,8.410121,-4.717,6.03,41214
,8.74167,-65.825429,6.03,42895
,10.937365,42.008155,6.03,53465
,11.00575,42.911724,6.03,53791
,12.396397,42.542743,6.03,60467
,12.420863,23.926202,6.03,60599
,14.38896,-50.772252,6.03,70325
,14.629609,-67.932012,6.03,71530
,15.122324,18.441825,6.03,74000
,16.221381,-53.671171,6.03,79490
,16.807493,-14.909421,6.03,82259
,17.331486,-17.756543,6.03,84792
,17.882668,-35.624314,6.03,87532
,17.978422,36.287797,6.03,88020
,18.293402,-34.107258,6.03,89637
,19.250747,20.203123,6.03,94598
,19.331407,11.534965,6.03,95002
,19.408383,-27.865945,6.03,95408
,19.596751,36.944539,6.03,96387
,19.945595,36.250599,6.03,98143
,20.50499,10.895924,6.03,101160
,22.659536,37.592817,6.03,111869
,22.893852,-48.598286,6.03,113044
,23.91071,-40.300062,6.03,117880
,23.926067,57.412168,6.03,117957
,0.592591,-54.821873,6.04,2789
,0.854551,61.805494,6.04,3988
,1.245109,6.995136,6.04,5824
,1.271922,33.11472,6.04,5936
,2.049177,77.916263,6.04,9568
,2.755807,4.711629,6.04,12862
,4.765406,-39.356619,6.04,22144
,4.812396,3.588526,6.04,22354
,5.081813,-3.039675,6.04,23643
,5.110206,-13.122622,6.04,23777
,5.593372,-78.820839,6.04,26264
,5.676641,31.358197,6.04,26712
,5.790803,-10.532958,6.04,27341
,5.877803,33.917462,6.04,27778
,6.016793,27.572362,6.04,28500
,6.020305,-25.417763,6.04,28520
,6.046833,49.905678,6.04,28637
,6.191086,13.638561,6.04,29371
,6.313553,-15.024954,6.04,29993
,6.75649,-23.462432,6.04,32368
,7.422215,-21.982591,6.04,36017
,8.330518,3.948032,6.04,40818
,8.570375,8.452339,6.04,42049
,9.006183,-43.173991,6.04,44213
,9.172461,21.996415,6.04,45033
,9.177444,30.963139,6.04,45058
,9.341576,-37.581688,6.04,45814
,10.53019,-28.237103,6.04,51551
,10.532401,-45.06966,6.04,51560
,10.647337,-12.443618,6.04,52113
,11.986352,-51.696761,6.04,58453
,13.321942,-72.035603,6.04,64994
,13.787057,-9.709455,6.04,67271
,14.638711,-38.794184,6.04,71581
,15.598158,11.265656,6.04,76372
,15.935233,-39.864364,6.04,78046
,15.984552,49.881043,6.04,78286
,16.334521,21.13261,6.04,80021
,16.989316,56.688594,6.04,83138
,17.530305,-46.036783,6.04,85788
,17.610206,30.785179,6.04,86178
,18.218005,38.773493,6.04,89279
,18.726696,36.556605,6.04,91852
,18.753198,-61.095196,6.04,92008
,18.828799,-72.995722,6.04,92394
,19.015334,33.802158,6.04,93354
,19.730959,34.162724,6.04,97087
,19.819889,-28.788972,6.04,97515
,19.85032,-65.605087,6.04,97674
,20.927966,4.532723,6.04,103301
,21.029244,-26.880993,6.04,103777
,22.207155,-14.193957,6.04,109624
,22.383475,62.419357,6.04,110498
,22.910981,-70.073709,6.04,113137
,23.347267,-50.306559,6.04,115272
,0.470195,16.445065,6.05,2224
,0.472236,10.189848,6.05,2235
,0.711914,-38.463483,6.05,3356
,1.796291,-80.176311,6.05,8366
,2.157062,81.295945,6.05,10054
,2.234022,47.484241,6.05,10403
,2.241417,66.524428,6.05,10438
,2.87559,-12.769714,6.05,13402
,2.942584,47.164006,6.05,13713
,3.077241,1.863604,6.05,14315
,3.831964,22.244151,6.05,17921
,3.951058,23.17555,6.05,18485
,3.97858,-57.10236,6.05,18592
,4.229114,72.126147,6.05,19730
,4.639372,-77.656003,6.05,21611
,5.038832,74.269368,6.05,23442
,5.354684,-34.345051,6.05,25007
,5.71713,56.581522,6.05,26942
,6.284331,-22.715229,6.05,29843
,6.367654,59.372099,6.05,30272
,6.425816,23.327169,6.05,30570
,6.45316,-25.856496,6.05,30711
,6.623345,6.135382,6.05,31646
,6.660062,-23.695662,6.05,31859
,6.892756,-28.539794,6.05,33094
,7.489407,-14.998657,6.05,36395
,7.7121,34.000218,6.05,37580
,7.861211,-42.888202,6.05,38370
,7.975409,16.51868,6.05,38975
,7.993071,13.242166,6.05,39067
,8.440339,-52.8075,6.05,41373
,8.476884,24.144934,6.05,41574
,8.720081,-79.070082,6.05,42794
,9.194704,-39.258845,6.05,45127
,9.399816,-51.73708,6.05,46093
,9.404523,-39.425502,6.05,46114
,9.445596,-64.929701,6.05,46328
,9.811118,-56.41189,6.05,48119
,9.968786,8.313979,6.05,48876
,10.230474,27.135819,6.05,50109
,10.478878,-3.742385,6.05,51302
,10.831591,27.973948,6.05,52959
,11.38832,0.13205,6.05,55595
,11.554117,-16.280381,6.05,56364
,11.731978,-6.677162,6.05,57214
,11.820774,16.242882,6.05,57646
,11.903196,-57.410198,6.05,58041
,12.039068,-85.631757,6.05,58697
,12.213063,-70.151787,6.05,59551
,12.284259,-16.693736,6.05,59895
,12.472025,-64.340989,6.05,60851
,12.522616,7.604309,6.05,61103
,13.182901,-52.566897,6.05,64320
,13.904626,-28.56959,6.05,67890
,14.787125,-21.324871,6.05,72310
,15.269573,-43.484997,6.05,74716
,15.645049,-39.127734,6.05,76608
,15.814005,-52.438256,6.05,77454
,16.633765,-6.538014,6.05,81440
,16.729888,-38.156346,6.05,81904
,16.981183,-37.620508,6.05,83100
,17.016235,-86.364297,6.05,83255
,17.528993,-26.269709,6.05,85783
,17.665978,31.20247,6.05,86462
,17.88034,-34.114833,6.05,87516
,17.918897,-36.475645,6.05,87722
,18.258546,-18.661577,6.05,89470
,19.125234,-28.6368,6.05,93925
,20.328685,-1.078514,6.05,100232
,21.115163,38.742055,6.05,104217
,21.251839,-17.345138,6.05,104914
,21.356094,32.612733,6.05,105432
,0.601906,-22.842333,6.06,2852
,0.693343,24.629008,6.06,3269
,0.742107,-62.497591,6.06,3489
,1.063619,1.366846,6.06,4979
,2.967314,38.614926,6.06,13832
,3.089171,40.582181,6.06,14365
,3.735119,48.523656,6.06,17437
,4.250499,57.460361,6.06,19823
,4.439195,8.590269,6.06,20715
,4.556135,-10.785333,6.06,21239
,4.837828,-41.320848,6.06,22488
,4.914233,44.060861,6.06,22842
,7.3172,-19.280304,6.06,35442
,7.65009,-53.273357,6.06,37248
,7.758092,-14.690537,6.06,37843
,7.850655,33.233653,6.06,38319
,9.961833,-48.414075,6.06,48835
,10.383458,6.542643,6.06,50851
,11.011331,-31.839368,6.06,53818
,11.288619,-67.823515,6.06,55140
,12.285095,-65.692958,6.06,59898
,12.713827,-55.947001,6.06,62026
,13.279163,-65.138259,6.06,64790
,13.381281,-72.146712,6.06,65289
,14.493627,-76.729083,6.06,70874
,14.497131,31.791188,6.06,70892
,14.653027,-46.58448,6.06,71639
,14.753252,-1.417529,6.06,72122
,14.941907,-32.636784,6.06,73107
,16.248175,-25.476976,6.06,79622
,16.447243,2.347944,6.06,80558
,16.917267,25.730681,6.06,82780
,17.066123,13.56742,6.06,83504
,17.137125,-1.079476,6.06,83853
,18.283589,-51.068271,6.06,89597
,18.77028,41.44181,6.06,92098
,18.79927,31.756835,6.06,92243
,19.361182,79.60283,6.06,95167
,19.516746,70.989339,6.06,95978
,19.893168,59.70866,6.06,97892
,20.866322,-33.177974,6.06,102989
,20.952938,0.463779,6.06,103414
,21.709155,10.824314,6.06,107173
,21.978831,-21.182945,6.06,108494
,22.711965,-44.248036,6.06,112127
,23.740318,-70.490226,6.06,117105
,0.110209,29.021502,6.07,544
,0.304791,11.206214,6.07,1465
,0.891173,37.418209,6.07,4185
,1.169845,15.673912,6.07,5483
,1.396337,78.726056,6.07,6522
,1.929576,-60.860975,6.07,8983
,2.146017,-17.779155,6.07,9999
,2.611954,31.607667,6.07,12160
,2.696757,-3.213807,6.07,12584
,3.249049,42.503637,6.07,15118
,3.407255,20.803489,6.07,15870
,4.137612,37.727493,6.07,19302
,6.229262,51.172469,6.07,29569
,6.26116,6.066166,6.07,29728
,6.783745,-21.015402,6.07,32504
,7.197606,5.654703,6.07,34768
,7.817177,13.371869,6.07,38147
,8.236399,-32.140711,6.07,40341
,8.438259,-39.058956,6.07,41361
,8.76369,-25.388088,6.07,43002
,8.924891,-7.971153,6.07,43822
,9.030234,27.902593,6.07,44342
,10.193187,-58.827762,6.07,49926
,10.216988,-59.918088,6.07,50044
,10.507396,64.257689,6.07,51448
,11.108137,-58.675021,6.07,54294
,11.161074,67.210208,6.07,54540
,12.176058,-37.870349,6.07,59353
,12.501178,58.767773,6.07,60992
,13.521052,42.106153,6.07,65951
,14.175252,-70.305464,6.07,69241
,14.183865,-69.719318,6.07,69298
,14.55268,-30.715068,6.07,71154
,14.78683,-52.205256,6.07,72308
,15.221997,-19.647572,6.07,74493
,15.401422,45.271031,6.07,75369
,15.886694,13.196623,6.07,77801
,16.044283,-29.1358,6.07,78575
,16.062692,4.986834,6.07,78685
,16.523015,-26.537643,6.07,80910
,16.683496,24.858705,6.07,81670
,16.693384,-24.467962,6.07,81728
,16.753277,43.217169,6.07,82012
,16.786043,2.064526,6.07,82162
,16.902795,-41.82504,6.07,82691
,17.061579,-47.160571,6.07,83481
,18.184557,-47.513121,6.07,89096
,18.463978,3.74857,6.07,90487
,18.603683,65.488717,6.07,91196
,19.082857,30.733396,6.07,93720
,20.092216,-67.320897,6.07,98959
,20.659254,40.579658,6.07,101949
,21.014379,-17.530898,6.07,103703
,21.175365,10.048922,6.07,104538
,21.224007,36.633263,6.07,104765
,21.378348,30.309882,6.07,105558
,21.657808,-10.576896,6.07,106938
,21.69285,40.805222,6.07,107097
,22.812291,62.93841,6.07,112635
,23.510988,38.662253,6.07,116030
,23.657761,-46.637799,6.07,116737
,0.408236,-2.219064,6.08,1939
,0.93292,27.209381,6.08,4366
,3.188549,-3.811595,6.08,14819
,4.311113,-52.860097,6.08,20109
,4.358698,-25.72858,6.08,20347
,5.103372,59.02134,6.08,23743
,5.225432,1.967684,6.08,24349
,5.460139,-21.375713,6.08,25532
,5.61456,40.182375,6.08,26363
,6.054982,42.911564,6.08,28677
,6.187127,-26.4821,6.08,29347
,6.539798,11.67352,6.08,31168
,8.187944,9.82123,6.08,40085
,8.418024,35.011409,6.08,41262
,9.025385,5.640986,6.08,44315
,9.866537,-16.534775,6.08,48396
,10.269166,-11.203419,6.08,50292
,10.654424,-74.493384,6.08,52150
,10.916948,-42.251098,6.08,53379
,12.184772,-61.277425,6.08,59396
,14.057632,-41.423345,6.08,68673
,14.981329,-4.989256,6.08,73309
,16.680928,12.395043,6.08,81659
,17.064885,34.790222,6.08,83494
,17.237058,-56.888526,6.08,84311
,17.278541,-6.244975,6.08,84524
,17.669984,-2.152301,6.08,86476
,17.961579,-76.177949,6.08,87926
,18.856155,-3.317857,6.08,92524
,19.132589,16.853385,6.08,93966
,19.502926,2.904073,6.08,95898
,19.693681,-65.854414,6.08,96882
,19.719332,30.677891,6.08,97028
,20.429985,-40.796184,6.08,100764
,20.652958,21.817444,6.08,101919
,21.440739,19.37564,6.08,105860
,22.138122,25.543522,6.08,109276
,23.382424,-60.055843,6.08,115433
,23.733678,-45.083123,6.08,117075
,23.792514,46.832564,6.08,117340
,0.081573,34.659797,6.09,394
,1.093579,-9.979323,6.09,5121
,1.889764,-38.594632,6.09,8820
,1.990524,12.294876,6.09,9295
,1.99475,-66.066558,6.09,9318
,2.181342,39.039526,6.09,10176
,2.493155,9.565629,6.09,11603
,2.702345,-46.524441,6.09,12611
,3.432604,49.120757,6.09,15988
,3.741167,20.928737,6.09,17453
,3.79226,55.92196,6.09,17707
,3.950477,6.039967,6.09,18481
,4.208709,17.27746,6.09,19641
,4.310414,-22.969722,6.09,20106
,4.556917,43.063893,6.09,21242
,4.570609,-6.837809,6.09,21298
,4.736949,40.786454,6.09,22034
,4.828912,15.904221,6.09,22441
,4.996204,53.155451,6.09,23216
,5.393807,16.699298,6.09,25216
,5.415438,-44.225684,6.09,25317
,5.750498,4.008111,6.09,27118
,6.05688,11.681065,6.09,28686
,6.257263,-9.035757,6.09,29705
,6.271957,23.970027,6.09,29789
,6.651472,22.030881,6.09,31813
,7.079736,-22.031688,6.09,34142
,7.100629,-38.382854,6.09,34253
,7.114577,-24.960572,6.09,34318
,7.680429,57.082865,6.09,37406
,7.949396,-42.406475,6.09,38845
,8.041893,63.090306,6.09,39340
,8.801355,-6.558839,6.09,43204
,9.788366,79.13668,6.09,48017
,10.061385,-9.573792,6.09,49293
,10.557054,-58.190149,6.09,51676
,10.586229,-43.664587,6.09,51816
,11.092776,-11.088901,6.09,54214
,11.471791,-72.473977,6.09,55979
,11.642645,46.834209,6.09,56789
,12.421781,-27.749002,6.09,60603
,13.485541,-64.675794,6.09,65783
,14.009124,-78.589981,6.09,68431
,14.227731,-54.625627,6.09,69491
,14.91183,-65.991095,6.09,72965
,15.218796,-36.091425,6.09,74479
,16.191316,16.665692,6.09,79332
,16.264304,-14.849115,6.09,79692
,16.495895,-57.756323,6.09,80788
,17.272671,-35.750297,6.09,84489
,17.431768,16.917578,6.09,85302
,17.588863,-53.352928,6.09,86064
,17.635678,-42.880274,6.09,86311
,17.810575,-55.401742,6.09,87174
,17.853067,-53.130269,6.09,87379
,17.862377,-45.600706,6.09,87404
,17.923233,55.971394,6.09,87744
,18.169091,16.47659,6.09,89023
,18.972579,-31.035975,6.09,93134
,19.316694,-15.53657,6.09,94929
,19.375931,33.518163,6.09,95235
,19.509201,3.444403,6.09,95929
,20.240815,-63.415789,6.09,99762
,20.346263,-14.784892,6.09,100325
,20.37703,31.264966,6.09,100486
,20.479649,-35.595863,6.09,101017
,20.597691,-69.610586,6.09,101626
,21.421673,-71.799061,6.09,105768
,22.930982,-31.633231,6.09,113234
,23.809022,-6.380426,6.09,117420
,23.921274,-31.921467,6.09,117931
,21.735509,28.743078,6.09,
,0.311712,43.791141,6.1,1501
,0.961012,45.839379,6.1,4501
,1.949961,-51.766244,6.1,9085
,3.094489,56.068965,6.1,14392
,3.744697,46.099813,6.1,17475
,4.451654,-46.947505,6.1,20781
,4.938913,36.168537,6.1,22955
,5.077683,74.066955,6.1,23617
,5.089921,1.177627,6.1,23680
,5.372819,-56.134401,6.1,25098
,5.600791,-47.313746,6.1,26300
,5.604432,47.71529,6.1,26315
,5.619103,-11.775515,6.1,26395
,6.748796,-70.433758,6.1,32332
,6.883725,38.869157,6.1,33041
,7.118464,4.910582,6.1,34338
,7.201137,-30.821365,6.1,34782
,7.759866,-56.72257,6.1,37854
,8.748653,-21.167826,6.1,42928
,8.830593,-72.55124,6.1,43351
,9.109454,-55.802411,6.1,44708
,9.207234,-7.109827,6.1,45184
,9.830582,21.179422,6.1,48218
,10.467247,-49.405801,6.1,51245
,10.582696,-23.176248,6.1,51795
,10.64731,-42.753443,6.1,52112
,11.373089,-44.645924,6.1,55528
,11.731342,-62.87828,6.1,57211
,12.419041,-42.514312,6.1,60591
,13.220114,18.727008,6.1,64496
,13.398313,37.03392,6.1,65376
,13.507146,-6.470265,6.1,65892
,13.871779,12.165135,6.1,67714
,14.250349,-29.281904,6.1,69623
,14.377421,-48.319857,6.1,70270
,14.512832,63.185788,6.1,70952
,14.748755,-58.477492,6.1,72097
,14.753045,-55.60164,6.1,72121
,14.990888,-43.159833,6.1,73354
,15.474225,-51.597934,6.1,75742
,15.592565,17.655555,6.1,76337
,15.998374,-54.020911,6.1,78355
,16.071617,-33.213718,6.1,78726
,16.85001,-37.514512,6.1,82453
,17.907534,-34.466722,6.1,87671
,18.268214,2.377517,6.1,89527
,18.587085,34.458021,6.1,91119
,18.682334,62.749466,6.1,91606
,18.860144,36.539092,6.1,92551
,19.662478,33.978938,6.1,96724
,19.922793,58.250193,6.1,98044
,20.428479,-2.800378,6.1,100758
,20.517863,-15.056168,6.1,101221
,20.999911,-36.129641,6.1,103646
,21.051343,38.657415,6.1,103894
,21.437622,-54.660459,6.1,105841
,21.519341,12.137475,6.1,106243
,21.613553,-33.047896,6.1,106703
,21.71078,49.600257,6.1,107186
,21.712603,59.270844,6.1,107197
,21.808154,38.648575,6.1,107664
,22.183993,-21.23279,6.1,109509
,22.259732,-44.451499,6.1,109902
,23.565414,20.840934,6.1,116307
,22.408121,-72.256978,6.1,
,0.07683,42.09253,6.11,365
,0.142638,-17.578155,6.11,696
,0.295295,51.43309,6.11,1415
,0.556463,-71.266246,6.11,2629
,0.787118,19.578702,6.11,3685
,0.932093,-27.775839,6.11,4363
,1.284739,44.901992,6.11,5993
,1.560901,-78.50482,6.11,7271
,1.580775,-31.892317,6.11,7361
,2.47651,-31.102445,6.11,11524
,3.003303,38.13174,6.11,13997
,3.014133,-2.878618,6.11,14040
,3.174235,-48.734156,6.11,14749
,3.189422,13.047845,6.11,14821
,3.67953,25.329492,6.11,17181
,4.340307,18.742608,6.11,20255
,4.449147,-24.081323,6.11,20765
,4.663117,-1.052459,6.11,21718
,4.862051,9.975078,6.11,22597
,4.914717,-58.547652,6.11,22844
,4.915226,-39.628607,6.11,22847
,5.055177,41.441646,6.11,23511
,5.167573,-0.565323,6.11,24041
,5.622031,8.951875,6.11,26414
,5.911422,-49.62701,6.11,27937
,6.393311,-9.874727,6.11,30407
,6.627998,-12.985116,6.11,31674
,6.833614,-60.249146,6.11,32775
,7.570231,-33.46343,6.11,36807
,7.834908,-19.523548,6.11,38246
,8.232972,-36.340777,6.11,40324
,8.352123,-64.106002,6.11,40926
,8.39867,10.632063,6.11,41163
,8.430523,17.046267,6.11,41319
,8.544957,-73.35679,6.11,41907
,9.544832,1.864151,6.11,46840
,9.985085,-23.95077,6.11,48943
,10.055719,-46.636191,6.11,49259
,11.084478,-49.392299,6.11,54185
,11.208437,-18.499862,6.11,54742
,11.282827,-7.134689,6.11,55106
,12.252933,-10.3124,6.11,59750
,12.581794,-67.756894,6.11,61404
,12.787123,11.958088,6.11,62394
,12.886433,-3.553098,6.11,62875
,12.952166,46.176789,6.11,63211
,13.546725,24.346743,6.11,66086
,13.646054,-70.444829,6.11,66574
,13.866939,-31.619207,6.11,67696
,15.395475,-1.022384,6.11,75342
,15.837862,-45.401714,6.11,77574
,15.942604,-14.829438,6.11,78078
,16.342394,-39.430344,6.11,80066
,16.436496,11.407493,6.11,80514
,17.037712,64.600739,6.11,83359
,17.080489,48.803958,6.11,83575
,17.59988,20.996242,6.11,86118
,18.000944,80.000841,6.11,88127
,19.04795,19.661011,6.11,93523
,19.163374,-19.803657,6.11,94144
,19.515013,-21.312237,6.11,95965
,19.80084,-13.703616,6.11,97423
,20.007356,-43.043302,6.11,98485
,20.272163,21.5987,6.11,99913
,20.569916,-13.721091,6.11,101507
,21.342632,60.756405,6.11,105370
,21.457025,59.750075,6.11,105949
,21.702321,45.765697,6.11,107140
,22.144675,45.742254,6.11,109303
,22.214649,73.307193,6.11,109659
,22.602195,35.577504,6.11,111567
,22.916524,1.064904,6.11,113167
,23.139888,-79.480689,6.11,114258
,0.272645,43.595049,6.12,1302
,0.276122,8.240154,6.12,1319
,1.033838,-57.002389,6.12,4829
,1.102141,-23.992451,6.12,5170
,2.052914,73.85057,6.12,9586
,2.173673,-50.823725,6.12,10138
,3.130271,-69.26492,6.12,14547
,3.503773,-41.369937,6.12,16310
,3.666547,-1.121226,6.12,17120
,4.078028,-20.381864,6.12,19037
,4.58353,-19.921384,6.12,21363
,5.320748,20.134596,6.12,24820
,6.102375,35.38774,6.12,28908
,6.301558,14.382859,6.12,29931
,6.405716,-12.961939,6.12,30468
,7.226792,-27.35636,6.12,34924
,8.023068,-54.51553,6.12,39225
,8.078172,-19.728148,6.12,39524
,8.338061,-5.32993,6.12,40859
,8.34093,-22.92468,6.12,40876
,8.656144,-36.606685,6.12,42455
,8.755951,30.697752,6.12,42954
,8.875212,-13.232942,6.12,43580
,9.349828,38.188262,6.12,45858
,9.445806,-28.787696,6.12,46329
,9.532142,-10.370341,6.12,46768
,9.550548,-8.505374,6.12,46869
,9.711873,35.093371,6.12,47631
,10.370261,-19.866571,6.12,50790
,10.890267,-2.255209,6.12,53240
,11.054039,-0.752344,6.12,54027
,11.215757,-49.73609,6.12,54783
,11.530832,81.127257,6.12,56253
,13.729212,22.700423,6.12,66992
,14.021962,-40.221943,6.12,68493
,14.932944,32.300063,6.12,73068
,15.236196,42.171409,6.12,74571
,15.646904,34.675039,6.12,76617
,16.018468,-54.577899,6.12,78469
,16.864968,-65.375457,6.12,82517
,17.194519,49.746357,6.12,84108
,17.206962,-27.762124,6.12,84175
,17.649404,13.329262,6.12,86373
,18.285235,40.936727,6.12,89604
,18.804467,48.767556,6.12,92269
,18.876957,-29.379676,6.12,92643
,19.212812,-50.48642,6.12,94398
,19.824306,38.710149,6.12,97538
,19.853083,-2.46099,6.12,97687
,20.128178,34.422905,6.12,99145
,20.473585,-3.357794,6.12,100977
,21.222665,81.230972,6.12,104756
,21.283899,53.997693,6.12,105064
,21.441126,1.103359,6.12,105864
,22.43085,-75.015689,6.12,110712
,22.706135,-29.361046,6.12,112102
,22.993243,-13.070895,6.12,113531
,23.119459,52.816601,6.12,114162
,23.235072,-62.700004,6.12,114699
,23.39595,-43.124429,6.12,115496
,0.838403,45.002258,6.13,3919
,1.209465,45.337531,6.13,5650
,1.462928,-10.901582,6.13,6822
,3.123798,17.879995,6.13,14514
,3.72978,19.665032,6.13,17408
,4.488909,-46.51527,6.13,20934
,5.324404,58.117365,6.13,24836
,5.397592,-0.866622,6.13,25240
,5.903708,10.586403,6.13,27900
,6.8894,-18.932844,6.13,33079
,8.008045,-48.871768,6.13,39153
,8.37968,-13.054793,6.13,41067
,8.750356,5.680588,6.13,42931
,8.943622,4.236581,6.13,43902
,9.203414,-76.663028,6.13,45166
,9.527497,-10.552013,6.13,46744
,9.95304,-52.638783,6.13,48799
,10.43607,-42.738494,6.13,51077
,11.406127,-42.669102,6.13,55667
,11.838779,-15.863667,6.13,57732
,11.931878,-39.689517,6.13,58177
,14.606698,-39.597407,6.13,71429
,14.672743,21.975868,6.13,71729
,15.107539,-22.03183,6.13,73927
,16.146286,17.205638,6.13,79102
,17.595102,37.301594,6.13,86096
,17.813298,19.255017,6.13,87192
,18.141697,-45.767015,6.13,88859
,18.182041,-33.80007,6.13,89086
,18.425453,-63.021534,6.13,90304
,18.710033,-7.073654,6.13,91751
,19.405964,-43.722063,6.13,95396
,19.607243,-18.852921,6.13,96440
,19.846353,37.826324,6.13,97651
,19.871226,36.432295,6.13,97789
